,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y.1,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
409,409,216,Sweco B,Business Consultants,40.459,41.691,1.093,2726.0,19218.0,0.12924,46568.781,31.204,0.15879,1117.0,8013.0,-0.12372,-0.06287,-0.06967,Sweden,Large Cap,SWEC B,29.706,2021-10-29,SWEC-B.ST,-0.06967,0.0171599999999999,35.876,2.216,5.812,-0.03703,2022-01-28,Q3-2021,Industrials,0.1393984774741045,0.1418461858674159,-0.0635063229955528,-2.812667103325837,0.3214540237306947,0.2718548195842402,0.2069370611910069
410,410,217,Swedbank,Banks,444.965,1.017,0.015,34322.0,3030157.0,0.01072,203625.203,19.296,0.1248,200151.0,164638.0,-0.07517,0.0758399999999999,0.11727,Sweden,Large Cap,SWED A,7.986,2021-10-21,SWED-A.ST,0.11727,0.0567,9.8,4.341,1.237,0.12405,2022-01-28,Q3-2021,Financials,1.21570354353187,0.0113268058387733,0.0226744362587723,1.5280118074630649,0.1925435442008067,0.1747987712667847,0.1360032952478177
411,411,214,Svedbergs,Home Furnishings,3.427,51.443,1.085,332.0,712.9,0.23846,1471.28,56.983,0.27931,28.6,265.3,0.16054,0.33462,0.83598,Sweden,Small Cap,SVED B,16.816,2021-10-21,SVED-B.ST,0.83598,0.0180099999999999,19.843,1.903,5.546,0.32707,2022-01-28,Q3-2021,Consumer Durables,0.1078024877497173,0.4657034647215598,0.0044092764338072,0.0918141905393679,0.4697168542895869,0.4272493099998452,0.4401464065457944
412,412,1312,Swedencare,Health Products,42.038,-7.183,0.194,362.366,3170.545,0.05032,15749.12,52.846,0.04612,-2192.549,2372.265,-0.29553,-0.20666,0.60658,Sweden,First North,SECARE,110.423,2021-10-28,SECARE.ST,0.60658,0.00156,110.584,25.572,6.639,3.48503,2022-01-28,Q3-2021,Food and Beverage,-0.9242428649413114,0.1142913915430943,-0.0357532328376319,-0.7472186699061869,0.545411153902162,0.5183854530849491,0.4385380141489229
413,413,218,Swedish Match,Tobacco,371.245,22.733,1.149,11819.0,15562.0,0.94764,111800.797,25.432,,4918.0,-6790.0,-0.06476,-0.08247,0.09705,Sweden,Large Cap,SWMA,15.612,2021-10-27,SWMA.ST,0.09705,0.0212,18.514,6.255,,-0.02622,2022-01-28,Q3-2021,Food and Beverage,,0.7594782161675877,-0.0583798572204429,-3.166115350486771,0.2296355693545219,0.203650812281954,0.16899581042255
414,414,219,Swedish Orphan Biovitrum,Pharmaceuticals,159.829,35.514,0.326,11883.0,46733.0,0.1119899999999999,55295.879,42.656,0.13522,1557.0,21743.0,-0.22957,0.08693,0.12672,Sweden,Large Cap,SOBI,15.362,2021-10-22,SOBI.ST,0.12672,,18.023,3.634,2.543,0.05889,2022-01-28,Q3-2021,Health Care,0.0716092535528675,0.2542742815569297,-0.0083498289344574,-0.1469402277102972,0.4581401782522158,0.2684951213062591,0.5208066399287654
415,415,1386,Swedish Stirling,Renewable Energy,2.627,-13.183,0.0,39.852,693.391,-0.0726499999999999,1579.554,52.348,-0.11462,-119.82,597.487,-0.22932,-0.14938,-0.47097,Sweden,First North,STRLNG,-46.01,2021-11-02,STRLNG.ST,-0.47097,,-23.068,31591.07,2.644,0.52774,2022-01-28,Q3-2021,Utilities,-0.2005399280653805,0.0574740658589453,0.104145409230127,1.9342157079415656,0.5497870875293736,0.482798545788807,0.4934860358332155
416,416,2018,Svenska Nyttobostäder,Real Estate,9.637,-8.724,0.034,98.0,3488.0,0.0248,6586.538,32.964,0.06502,-755.0,1092.0,-0.06078,-0.04677,-0.13303,Sweden,First North,NYTTO,111.994,2021-11-25,NYTTO.ST,-0.13303,,81.636,55.349,6.032,,2022-01-28,Q3-2021,Financials,-0.6913919413919414,0.0280963302752293,0.1124435704122963,3.520174676421199,0.3053077151818652,0.2497212719703586,0.2927588657897556
417,417,215,Svolder B,Holding Companies,29.458,29.4,,,7355.1,0.47719,6912.0,47.178,0.4542799999999999,235.1,7342.1,-0.23858,-0.12451,0.47219,Sweden,Mid Cap,SVOL B,1.967,2021-12-10,SVOL-B.ST,0.47219,0.00926,2.072,,0.941,0.80462,2022-01-28,Q1-2022,Financials,0.0320208114844526,,-0.0495274910143765,-1.0939150712416057,0.405143593784344,0.3893434963977857,0.4149563024065844
418,418,2290,Synsam,Accessories,14.021,14.634,0.601,3626.9,7511.0,0.14429,10200.0,43.405,,697.0,-1567.0,-0.5971500000000001,-0.91048,-0.94076,Sweden,Mid Cap,SYNSAM,26.156,2021-11-30,SYNSAM.ST,,,-155.606,2.259,,,2022-01-28,Q3-2021,Consumer Durables,,0.4828784449474105,0.1374750340868935,2.481729167568506,0.6170490382001521,0.5674302197227884,0.507702257041256
419,419,221,Systemair,Installation,8.045,-79.171,1.178,3112.6,7562.2,0.16482,18106.4,44.641,0.14233,-228.7,3458.8,0.06875,0.04096,0.31149,Sweden,Large Cap,SYSR,27.265,2021-12-09,SYSR.ST,0.31149,0.00862,36.78,2.033,5.235,0.09583,2022-01-28,Q2-2022,Industrials,-0.0661211981033884,0.4115997990002909,0.0786644666894712,1.9712981720010836,0.4415259076462847,0.3865914274967884,0.3657344974270449
420,420,222,Tele2 B,Telecommunications,277.005,15.451,0.355,11042.0,74983.0,0.12096,94327.719,19.51,0.24911,6105.0,30211.0,0.11007,0.07927,0.16817,Sweden,Large Cap,TEL2 B,17.119,2021-10-19,TEL2-B.ST,0.16817,0.0661,12.429,3.54,3.122,-0.05572,2022-01-28,Q3-2021,Telecom,0.2020787130515375,0.1472600456103383,-0.045140223128874,-2.827192667529913,0.1921647512485704,0.1691018945912359,0.1463349079466815
421,421,223,Telia Company,Telecommunications,403.108,9.016,0.373,30031.0,237025.0,0.08466,148474.094,15.141,0.13981,16468.0,80732.0,0.06842,-0.04599,-0.03418,Sweden,Large Cap,TELIA,13.892,2022-01-28,TELIA.ST,-0.03418,0.05647,12.712,1.681,1.839,0.04562,2022-01-28,Q4-2021,Telecom,0.2039835505128078,0.1266997152199135,0.0279434450853677,1.629882349887647,0.1544176075266564,0.1398690662858366,0.1571315282852979
422,422,1789,Teqnion,Industrial Components,2.86,377.115,1.171,356.416,694.594,0.20524,2193.68,73.647,0.2020499999999999,5.817,309.374,0.12863,0.68734,1.25914,Sweden,First North,TEQ,27.762,2021-10-29,TEQ.ST,1.25914,,35.092,2.696,7.091,0.3251,2022-01-28,Q3-2021,Industrials,0.0188024850181333,0.5131285326392108,0.1952230604523395,2.418497026089512,0.6275865866911639,0.5999348361772804,0.7398185255330346
423,423,349,Tethys Oil,Oil & Gas -Exploration,9.042,9.07,0.34,469.235,2338.35,0.05107,2264.405,44.056,0.03576,249.66,2150.5,0.0838599999999999,0.20599,0.30601,Sweden,Mid Cap,TETY,19.534,2021-11-09,TETY.ST,0.30601,0.05839,29.062,2.847,1.053,-0.1102699999999999,2022-01-28,Q3-2021,Energy,0.1160939316438037,0.2006692753437252,-0.0481776096537019,-1.2302138815922077,0.3710416120714518,0.3319678453117994,0.3589254622202485
424,424,1321,TF Bank,Consumer Lending,6.038,23.876,0.079,675.063,13390.82,0.0290899999999999,4493.5,54.94,0.18863,188.198,1430.691,0.01951,0.11765,1.00962,Sweden,Mid Cap,TFBANK,12.745,2022-01-25,TFBANK.ST,1.00962,0.0047799999999999,16.65,4.258,3.141,0.31065,2022-01-28,Q4-2021,Financials,0.1315434290143713,0.0504123720578724,-0.0170419443426675,-0.2952396522274816,0.4637159191702844,0.4396455955588627,0.5290346289889669
425,425,428,Thule,Auto & Equipment,90.407,32.8,1.018,4181.0,9965.0,0.36398,45526.289,33.949,0.32409,1388.0,5554.0,-0.1278,-0.0081999999999999,0.37264,Sweden,Large Cap,THULE,19.255,2021-10-22,THULE.ST,0.37264,0.0356,25.302,4.488,8.197,0.07521,2022-01-28,Q3-2021,Consumer Durables,0.249909974792942,0.419568489713999,0.1498375196561345,5.827050941462155,0.3002140396319471,0.2653801453543326,0.2356738537783829
426,426,2045,Thunderful,Gaming,6.69,-7.526,1.079,906.1,2865.3,0.10326,3152.654,44.514,0.0707,-418.9,1649.3,-0.27346,-0.26393,-0.46738,Sweden,First North,THUNDR,16.462,2021-11-16,THUNDR.ST,-0.46738,,26.507,1.02,1.912,0.4859199999999999,2022-01-28,Q3-2021,Consumer Durables,-0.2539865397441339,0.316232157191219,0.0209353059803876,0.4886813827828385,0.7309198477291459,0.4903978808191034,0.3926387529062917
427,427,224,TietoEVRY,IT Consulting,2.443,8.138,0.784,22995.32,36126.219,0.14175,32306.609,20.44,0.1501299999999999,3970.057,17589.311,0.01564,-0.0387599999999999,-0.00728,Sweden,Large Cap,TIETOS,11.127,2021-10-26,TIETOS.ST,-0.00728,0.04984,12.221,1.14,1.837,-0.0133099999999999,2022-01-28,Q3-2021,Technology,0.225708499895192,0.6365271715813936,-0.0465262220493494,-2.000707872851656,0.2159665769576177,0.1932849684512556,0.2131344982789256
428,428,745,Tobii,Biometric,25.951,-90.837,0.851,982.3,1654.0,-0.26292,3288.295,86.382,-0.24958,-36.2,473.0,-0.5024799999999999,-0.52379,-0.4155899999999999,Sweden,Mid Cap,TOBII,-31.011,2021-10-28,TOBII.ST,-0.4155899999999999,,-26.044,2.336,6.952,-0.02165,2022-01-28,Q3-2021,Technology,-0.0765327695560253,0.5938935912938331,0.0361372901711956,0.7390126444103049,1.6286663524463831,0.7508858270917222,0.4481705932169254
429,429,606,Torslanda Property,Real Estate,0.679,-71.687,0.068,203.4,3417.3,0.07095,1082.478,33.675,0.17573,-15.1,1568.9,-0.03544,-0.07524,0.30479,Sweden,First North,TORSAB,13.303,2021-10-19,TORSAB.ST,0.30479,0.0461899999999999,4.89,4.628,0.69,0.04851,2022-01-28,Q3-2021,Financials,-0.0096245777296194,0.0595206742164867,0.0661139776143344,2.0492507078785467,0.2826619355262748,0.255749781484186,0.2956908159138329
430,430,468,Tourn,Advertising,1.731,-135.44,2.073,29.887,57.328,-1.42648,407.675,73.474,-0.40524,-3.01,20.21,-0.26408,0.26667,3.59341,Sweden,First North,TOURN,-52.906,2021-11-16,TOURN.ST,3.59341,,-44.677,3.431,20.172,-0.0200999999999999,2022-01-28,Q3-2021,Consumer Durables,-0.1489361702127659,0.5213333798492883,-0.1611598610932043,-2.270046027890664,0.7455219900298392,0.6384645448028581,0.6506716193190324
431,431,1819,Train Alliance,Real Estate,1.03,-5.855,0.027,33.813,1513.66,0.01425,2401.217,33.686,0.0070999999999999,-410.095,1292.415,0.1926599999999999,0.1519,0.38931,Sweden,First North,TRAIN B,128.703,2021-10-29,TRAIN-B.ST,0.38931,,261.72,58.797,1.858,0.5766,2022-01-28,Q3-2021,Financials,-0.3173090686814994,0.022338570088395,0.010010244982481,0.2610566563710257,0.3494238436767352,0.3341947325310411,0.3514386953004935
432,432,775,Transtema,Telecom Services,9.62,5.075,2.193,1069.857,746.278,0.59647,1404.086,60.39,0.3197,276.653,226.443,-0.05913,0.50617,1.5957400000000002,Sweden,Small Cap,TRANS,13.431,2021-11-04,TRANS.ST,1.5957400000000002,,19.365,0.858,6.201,0.1266,2022-01-28,Q3-2021,Telecom,1.2217335046788818,1.4335904314477983,0.1109283880936728,2.8117192952886456,0.5058134614663653,0.4500495174254723,0.3615849818368937
433,433,1861,Traton,Industrial Machinery,11.162,-4.88,0.525,53938.059,562534.5,0.02438,111000.0,24.738,0.05216,-22746.939,139946.094,0.00726,-0.16792,-0.03099,Sweden,Large Cap,8TRA,34.327,2021-07-30,8TRA.ST,-0.03099,0.01142,15.202,0.376,0.793,0.29754,2022-01-28,Q3-2021,Industrials,-0.1625407208578468,0.095884001781224,0.0143505704528807,0.4649282462709636,0.2612709490236252,0.2484195593342451,0.2828934395515132
434,434,229,Trelleborg,Chemicals,153.113,15.254,0.602,11062.0,55148.0,0.12371,62509.199,29.697,0.11426,4098.0,31717.0,0.16759,0.10335,0.21721,Sweden,Large Cap,TREL B,14.606,2021-10-27,TREL-B.ST,0.21721,0.02168,17.244,1.882,1.971,-0.06953,2022-01-28,Q3-2021,Materials,0.1292051581170981,0.2005875099731631,0.0421381533570948,1.8052925019605652,0.2544331879397433,0.2349140389412364,0.2139279670134724
435,435,1490,Trianon,Real Estate,4.492,-15.429,0.051,393.4,11880.8,0.03959,8046.455,42.75,0.2196699999999999,-521.5,4305.7,-0.13502,-0.05963,0.51292,Sweden,Mid Cap,TRIAN B,43.317,2021-11-10,TRIAN-B.ST,0.51292,0.00878,8.081,13.28,1.869,0.19934,2022-01-28,Q3-2021,Financials,-0.1211185173142578,0.0331122483334455,0.074337262541988,1.617992490131242,0.4048485363524097,0.3788482447163865,0.421084936589333
436,436,746,Troax Group,Installation,25.239,168.758,0.838,909.387,2819.4,0.37399,18840.0,49.786,0.28574,111.639,1348.232,-0.11425,0.01618,0.6219,Sweden,Large Cap,TROAX,38.418,2021-10-26,TROAX.ST,0.6219,0.00669,48.904,7.973,13.974,0.1958099999999999,2022-01-28,Q3-2021,Industrials,0.0828039981249517,0.3225462864439242,-0.0480803748011285,-0.9020258027159338,0.4411054635117952,0.3864589654026709,0.4885269496828487
437,437,2275,Truecaller,Communications,103.893,91.314,1.67,683.233,552.626,0.94859,26418.039,43.405,0.38365,289.311,289.94,-0.18922,-0.91048,-0.94076,Sweden,Large Cap,TRUE B,215.877,2021-10-27,TRUE-B.ST,,,238.047,28.626,91.116,,2022-01-28,Q3-2021,Technology,0.997830585638408,1.2363388620875602,0.7077971228168891,23.79512417422284,0.9940311597322624,0.7644323625918237,0.2726217243694031
438,438,1431,Unibap,IT Services,1.156,-12.608,0.229,3.144,62.715,-0.57668,438.048,31.048,-0.5384899999999999,-34.745,48.64,-0.0476199999999999,0.11888,0.41176,Sweden,First North,UNIBAP,-15.018,2021-11-11,UNIBAP.ST,0.41176,,-16.723,30.46,9.006,0.3355599999999999,2022-01-28,Q1-2022,Technology,-0.714329769736842,0.0501315474766802,0.0067441827822538,0.2154776584039966,0.4149491657382744,0.339404402006816,0.2868578425179597
439,439,1480,Urb-it,Personal Services,0.715,-15.19,0.593,-20.186,38.043,-11.568219999999998,1043.391,45.297,-17.416780000000003,-68.688,4.35,-0.0918399999999999,0.04706,0.62409,Sweden,First North,URBIT,-14.852,2021-11-29,URBIT.ST,0.62409,,-11.41,46.266,239.86,0.52087,2022-01-28,Q3-2021,Consumer Durables,-15.790344827586209,-0.5306100990983886,-0.0231319598550892,-0.388131126194496,0.513332492729567,0.4483980619211681,0.5462275496838481
440,440,238,Wallenstam,Real Estate,42.672,-32.839,0.036,1730.0,63504.0,0.03515,47124.0,26.565,0.1240199999999999,-1435.0,28899.0,-0.08285,-0.01856,0.10015,Sweden,Large Cap,WALL B,50.387,2021-10-22,WALL-B.ST,0.10015,0.0084,13.025,20.705,1.631,0.07676,2022-01-28,Q3-2021,Financials,-0.0496556974289767,0.0272423784328546,0.0578990561214223,2.399722704801331,0.2364854885612482,0.2367880582101034,0.2211312222133432
441,441,233,VBG Group,Industrial Components,1.846,22.818,0.77,1168.4,4462.7,0.14367,4636.692,27.568,0.12069,203.2,2734.2,0.09598,-0.0274699999999999,0.05988,Sweden,Mid Cap,VBG B,10.503,2021-10-21,VBG-B.ST,0.05988,0.0254199999999999,13.411,1.35,1.696,0.02577,2022-01-28,Q3-2021,Industrials,0.0743178992026918,0.2618145965446927,-0.0827352194851827,-3.39762290083492,0.2559854244400311,0.242831473649298,0.2231798036424033
442,442,874,VEF,Holding Companies,6.074,-3.952,,,4697.246,0.23196,4867.494,44.8,0.2264199999999999,-1231.684,4683.549,-0.21776,-0.01891,0.25876,Sweden,First North,VEFAB,4.485,2021-11-03,VEFAB.ST,0.25876,,3.652,,1.039,0.81305,2022-01-28,Q3-2021,Financials,-0.2629809146867045,,0.0213246181547424,0.5319556311370564,0.4720493066764107,0.4372931214511563,0.367405366689159
443,443,1728,Veoneer,Auto & Equipment,94.828,-9.924,0.96,2217.54,15050.48,-0.35322,36826.59,13.35,-0.4282999999999999,-3710.92,7826.92,0.0930899999999999,0.22321,0.51661,Sweden,Large Cap,VNE SDB,-11.329,2021-10-26,VNE-SDB.ST,0.51661,,-10.969,2.549,4.705,-0.30484,2022-01-28,Q3-2021,Consumer Durables,-0.474122643389737,0.1473401512775672,-0.001618922403034,-0.0320078846023253,0.5803901166525567,0.3185290967145058,0.4635629344667461
444,444,1843,Vertiseit,IT Services,1.293,-6.627,0.435,68.833,239.726,0.01963,664.233,65.26,0.02982,-100.23,82.099,0.10154,0.2695,1.2375,Sweden,First North,VERT B,223.036,2021-11-03,VERT-B.ST,1.2375,,210.464,6.373,8.091,1.7958,2022-01-28,Q3-2021,Technology,-1.2208431284181294,0.2871319756722257,0.1819255365823937,3.4341014549039035,0.6193832915407335,0.5434597813204548,0.4855346023885053
445,445,355,Vestum,Holding Companies,45.655,-11.547,0.112,176.7,3018.0,0.00681,13034.67,67.663,0.00671,-1128.8,1042.5,-0.16136,0.42105,54.96845,Sweden,First North,VESTUM,962.525,2021-11-29,VESTUM.ST,54.96845,,1845.0,38.439,12.503,198.86756000000003,2022-01-28,Q3-2021,Financials,-1.0827817745803356,0.0585487077534791,0.0248139640055589,0.3371415730931038,1.5055423247278137,1.1087651354969723,0.6745645000356041
446,446,928,Vicore Pharma,Pharmaceuticals,3.283,-6.113,,-24.794,528.996,-2.82764,990.288,56.849,-0.59311,-161.996,462.598,-0.2069,-0.30931,-0.5384599999999999,Sweden,Small Cap,VICO,-1.995,2021-11-04,VICO.ST,-0.5384599999999999,,-3.609,,2.141,0.20214,2022-01-28,Q3-2021,Health Care,-0.3501874197467347,-0.0468699196213203,-0.0181925857689102,-0.3988921883653256,0.4869928222031958,0.43807047377801,0.4180021760499064
447,447,239,Wihlborgs Fastigheter,Real Estate,48.95,18.446,0.062,2181.0,48832.0,0.04405,28775.07,29.544,0.11707,1560.0,20278.0,-0.10259,-0.064,0.07094,Sweden,Large Cap,WIHL,24.652,2021-10-22,WIHL.ST,0.07094,0.02804,12.121,9.462,1.419,0.0014399999999999,2022-01-28,Q3-2021,Financials,0.0769306637735476,0.0446633355176933,0.0314976753320561,1.0475567370187355,0.2737601429908805,0.2641337070087178,0.2755754916627664
448,448,2202,Vimian Group,Medical Supplies,42.644,-55.097,0.272,1099.278,5772.316,0.05082,24582.15,53.684,0.16264,-446.165,3611.139,-0.31582,-0.4556,-0.94076,Sweden,First North,VIMIAN,114.0,2021-11-30,VIMIAN.ST,,,33.747,15.645,6.807,,2022-01-28,Q3-2021,Health Care,-0.1235524304104605,0.1904396779386298,-0.1458314767798413,-2.8029344765738475,0.530887701826606,0.5133424080623,0.4768458104434114
449,449,252,Vitec Software,IT Services,27.625,-13.745,0.383,1509.982,3952.709,0.0944,13890.98,45.267,0.10332,-1010.643,1914.493,-0.20221,-0.07251,0.3672399999999999,Sweden,Large Cap,VIT B,52.19,2021-10-14,VIT-B.ST,0.3672399999999999,0.00414,66.753,9.187,7.256,0.8336100000000001,2022-01-28,Q3-2021,Technology,-0.527890673927771,0.382011931563897,-0.045548494272275,-1.2582799044420752,0.4037198568015059,0.3780974919397472,0.3317694609237427
450,450,235,Vitrolife,Medical Equipment,70.385,91.644,0.252,998.489,6140.833,0.4797999999999999,49573.602,49.239,0.07195,540.934,5771.466,-0.33636,-0.24255,0.6773600000000001,Sweden,Large Cap,VITR,82.503,2021-10-29,VITR.ST,0.6773600000000001,0.00219,98.192,32.004,8.589,1.72283,2022-01-28,Q3-2021,Health Care,0.093725580294504,0.1625982989604179,0.0047209576685802,0.1115240614345285,0.4381484380537443,0.3939608701600449,0.3879727045567096
451,451,237,VNV Global,Holding Companies,37.257,-5.216,,,13122.82,0.05067,8427.841,33.452,0.04549,-1615.911,11853.59,-0.40133,-0.2460699999999999,-0.33377,Sweden,Mid Cap,VNV,13.714,2022-01-28,VNV.ST,-0.33377,,15.629,,0.711,0.30507,2022-01-28,Q4-2021,Financials,-0.1363224980786411,,-0.0403342693453836,-1.065266490229669,0.352699796905032,0.3484282902348451,0.3470208517234172
452,452,1401,Vo2 Cap,Medical Supplies,1.854,58.419,0.427,12.737,166.604,-0.1419699999999999,420.035,141.683,-0.1366,7.19,104.077,-0.55411,-0.84941,-0.51892,Sweden,First North,VO2,-30.319,2021-11-26,VO2.ST,-0.51892,,-27.666,5.909,4.036,44.37146,2022-01-28,Q3-2021,Health Care,0.0690834670484353,0.0764507454803005,-0.2207152943669228,-1.75890579105637,1.3366248923157835,1.0251170779127337,1.1500838175800507
453,453,1378,Volati,Holding Companies,12.021,12.895,1.185,2498.0,5459.0,0.23992,14338.77,54.381,0.26991,1112.0,1793.0,-0.06349,0.19756,0.56915,Sweden,Large Cap,VOLO,24.62,2021-10-26,VOLO.ST,0.56915,0.06328,28.801,2.217,7.997,-0.21408,2022-01-28,Q3-2021,Financials,0.6201896263245956,0.4575929657446418,0.0980448685749882,1.9640960969737031,0.4894684969529499,0.4504761921359058,0.4575112515514525
454,454,236,Volvo B,Industrial Machinery,794.843,13.08,0.722,89753.0,515856.0,0.17139,420627.688,23.346,0.2275,32158.0,141045.0,0.02705,0.01496,-0.00433,Sweden,Large Cap,VOLV B,11.021,2022-01-28,VOLV-B.ST,-0.00433,0.06283,12.829,1.13,2.982,0.00986,2022-01-28,Q4-2021,Industrials,0.2279981566166826,0.173988477404547,-0.0214943348590045,-0.8439537591881282,0.2508982921294096,0.2269401015699656,0.2334237283304984
455,455,2289,Volvo Car,Auto & Equipment,291.853,-726.708,1.202,59739.0,238990.0,0.22186,204931.703,43.405,0.21227,-282.0,67632.0,-0.5971500000000001,-0.91048,-0.94076,Sweden,Large Cap,VOLCAR B,9.204,2021-11-30,VOLCAR-B.ST,,,13.433,0.713,3.03,,2022-01-28,Q3-2021,Consumer Durables,-0.0041696238466997,0.249964433658312,0.1119118068144384,1.138079462505729,0.7273716438672757,0.6783968308437964,0.901245199095854
456,456,2001,Wästbygg,Construction & Infrastructure,2.64,-10.012,1.105,581.0,3297.0,0.25781,3234.0,23.607,0.18065,-323.0,1712.0,0.001,-0.03661,0.0400399999999999,Sweden,Mid Cap,WBGR B,12.671,2021-11-09,WBGR-B.ST,0.0400399999999999,0.033,10.432,0.888,1.889,0.62174,2022-01-28,Q3-2021,Industrials,-0.1886682242990654,0.1762208067940552,0.0215000564890612,0.8153017112226083,0.2210982581421129,0.1994352683496059,0.2416912290278478
457,457,240,XANO Industri,Industrial Components,4.694,-88.37,0.893,722.0,3247.0,0.2073699999999999,8218.407,55.239,0.25201,-93.0,1246.0,-0.1971399999999999,-0.1855099999999999,0.89865,Sweden,Mid Cap,XANO B,21.212,2021-10-27,XANO-B.ST,0.89865,0.0089,25.889,2.836,6.596,0.4540999999999999,2022-01-28,Q3-2021,Industrials,-0.0746388443017656,0.2223591007083461,-0.0216145820506052,-0.3983118137712441,0.5309922725106925,0.5097847564503482,0.4973513460417651
458,458,983,Xbrane Biopharma,Biotechnology,3.906,-7.874,,,696.994,-1.7809700000000002,2191.0,55.07,-0.4734899999999999,-278.266,462.431,-0.34604,-0.43329,0.10759,Sweden,Mid Cap,XBRANE,-8.773,2021-10-29,XBRANE.ST,0.10759,,-10.006,,4.738,1.2051,2022-01-28,Q3-2021,Health Care,-0.6017459902125939,,-0.0329194961367262,-0.7448581812020388,0.5878789278988555,0.5421532156397522,0.4050598803732161
459,459,1524,Xspray Pharma,Biotechnology,1.517,-8.618,,-1.314,566.749,-0.1853399999999999,1319.384,93.813,-0.1098199999999999,-153.097,543.849,-0.00313,-0.56421,-0.45932,Sweden,Mid Cap,XSPRAY,-18.149,2021-10-26,XSPRAY.ST,-0.45932,,-20.368,,2.426,0.5413,2022-01-28,Q3-2021,Health Care,-0.2815064475617312,-0.0023184866669372,-0.0308989442410345,-0.1984229731551058,0.8680695928476638,0.4952266064112708,1.4272213406264769
460,460,372,Xvivo Perfusion,Medical Equipment,18.586,-37.435,0.168,188.121,1542.596,-0.0178,7477.997,51.229,0.00634,-199.762,1285.45,-0.24441,-0.4159,-0.08977,Sweden,Mid Cap,XVIVO,-383.016,2022-01-27,XVIVO.ST,-0.08977,,893.235,28.941,5.817,0.34103,2022-01-28,Q4-2021,Health Care,-0.1554023882686996,0.1219509191000106,0.1743553018425037,3.4042487753312303,0.445309006910841,0.4277500438885848,0.4694112688238568
